0,1,2,3,4,5,6
575747.1898048408,2.2861383819182275,238.93491275651976,22.018774864155553,263.95875431904454,196.6806848407495,244.2286270757744
1387886.7416452095,2.24322918530048,366.2607364818889,68.13036823814527,400.3259206009615,230.00000000559837,400.3259206009615
239726.55876786422,2.1711103352181453,150.1165301145781,37.91679394602592,225.95011800662994,131.15813314156514,131.15813314156514
591825.845639134,2.2310329669054263,239.21793926854792,44.2420851229088,359.25693327811535,175.97804636533073,230.00000000559837
933593.2382694066,2.2757512040552004,303.33919068365157,36.66959533902658,321.6739883531648,230.00000000559837,321.6739883531648
313195.4142630951,1.8696031655077454,147.71918417672995,97.46067951984966,225.72452966084066,13.120136837034691,225.72452966084066
874092.2092431126,2.2658253762783773,292.7799245849117,41.099108072617426,319.68560654747455,230.00000000559837,319.68560654747455
560368.9945856838,2.300628122492934,236.60611136779244,7.3788564141183866,252.5103148570699,230.00000000559837,235.44384985190703
1442633.683039154,2.2399625568342447,373.02705491052666,71.51352745246415,408.7838186367587,230.00000000559837,408.7838186367587
302591.2009413509,1.8007411461642895,140.87288986119935,102.04875793604492,252.4268133431324,16.57954704937069,200.01585168953352
161759.456124543,1.8437072305752102,113.6993174859011,56.99483148228935,227.68898045047982,85.20190174475644,85.20190174475644
556877.2461107088,2.3010231978559212,235.89087997938168,6.573990692405414,250.0351891838844,230.00000000559837,234.85920132554176
539698.4040088163,2.264990172802741,230.10345663838498,31.972482605336,274.6390152889173,185.5963497734065,231.6072653812143
105678.83655182648,0.8830302651358355,61.86905918664248,82.09813134622722,226.06532187909693,20.819993513528882,20.819993513528882
560227.7897556835,2.291832082119659,236.04216787491055,17.517818371044044,255.91360404723557,202.24526489304174,240.26558087422296
510120.3165863342,2.302585092994046,225.85843278176134,2.842170943040401e-14,225.85843278176137,225.85843278176137,225.85843278176137
536589.5893370885,2.262699629850483,229.2873415227716,32.95867034831257,271.4775671307762,182.83809743783215,235.0399353288367
1252067.744565484,2.2506104374381306,348.6812942479808,60.23395635438052,378.7982724251711,228.2133815392198,378.7982724251711
622232.0609521809,2.258645217131867,246.65676920916547,37.19736951068626,300.0247427633017,188.9178494254553,248.6466985564329
115036.52432421762,0.7404184675501829,55.504538578907315,91.7763511454032,243.370747739342,8.767227581116918,9.90174536957307
559431.7839328285,2.300738102629507,236.41460699170588,7.16323908857634,251.8468905982689,230.00000000559837,235.28739741414893
553024.8237349266,2.2891414607944824,234.41203560307926,18.801062148542684,287.91279559561167,211.7007638813033,230.00000000559837
1278849.908324034,2.1706453518843323,345.06511276414255,93.88854448479279,462.7226108342954,194.02609463604597,357.6839150836835
255069.29909598024,1.6179350428284076,116.59137299630224,109.14843861656999,225.73981161287224,7.4429343797322565,116.59137299630225
532208.9781872507,2.3024313306342723,230.6877415030462,2.0158717590178137,236.55095945931924,229.06802988582896,230.00000000559837
526698.6164270348,2.2974567662007734,229.2024001493563,11.667107974037776,248.56312039882047,203.9653703920952,230.00000000559837
591769.0987298759,2.2966349517587648,242.89588837935725,13.360287474093434,257.79391452728254,215.91832382487956,246.05531291002478
228896.80786096666,1.90973130185143,136.60781432432458,65.02296403292854,259.60284701231245,78.29187609713937,107.70162234027171
374640.7371005039,2.288075481941819,192.8790523540088,16.17853123957539,225.23611483315958,184.7897867342211,184.7897867342211
311349.58455776237,2.2287374333577876,173.38675354742938,32.74129120940745,241.92767176032888,145.9961761133292,160.60739834659097
380525.8359189584,2.2485784320307487,192.458695563648,31.815626566749945,252.54376937816886,149.56581414908246,193.19590433302258
249454.91712972475,2.185807157281502,153.6608290175236,36.521792653426154,226.7044143243759,135.39993269081052,135.39993269081052
104429.84892898156,0.8573683551188697,60.233741166223844,82.55229444430064,225.3383300548251,18.957593944073516,18.957593944073516
219174.27332301496,2.0446853691747044,139.24491790261715,50.28200642968528,243.7233301405079,103.54874163541304,117.74932441145997
416643.2200214912,2.064883703242252,182.71032117939484,91.00143150891364,253.33437834768176,4.293997914524394,221.976013059803
514191.8674151592,2.302585092994046,226.75799157144587,0.0,226.75799157144587,226.75799157144587,226.75799157144587
475024.4940087596,2.3025850929940455,217.95056641558875,0.0,217.95056641558875,217.95056641558875,217.95056641558875
199170.44277973293,1.4002610431594809,94.04791127765674,105.22373621138576,226.2659956473707,8.187816890872355,8.187816890872355
508010.36255234515,2.3025850929940455,225.39085219953918,0.0,225.39085219953918,225.39085219953918,225.39085219953918
539235.0434010067,2.298370908099798,231.97438073199902,10.554194621393394,259.6014118852672,215.58798180297103,230.00000000559837
577748.6859621281,2.2892572450482187,239.54531793906918,19.821938595482695,262.1854073810391,202.08525357050553,244.25970389243173
559419.4955140874,2.300739525622728,236.41209376989735,7.160409956279462,251.8381874453674,230.00000000559837,235.285343781001
109111.42403011218,0.871173132761224,62.27617651764022,83.86191174397908,230.00000000559837,20.345220645650702,20.345220645650702
534378.203485019,2.301917111956659,231.12816728756064,4.194119072614763,243.4719137885925,227.37977530043156,230.00000000559837
543004.6537795122,2.270235628009835,231.09388487166544,29.934624648935532,266.6742602816214,187.25747554973066,237.79430067556467
571876.9738426247,2.2879597248574726,238.2831334923274,20.219932673977013,279.4061887248523,208.84198093793853,230.00000000559837
460124.3431517417,2.302585092994046,214.5050915833332,0.0,214.5050915833332,214.5050915833332,214.5050915833332
171699.67537762932,1.9200768616457577,119.39248355750678,53.99446645475259,226.14350674034253,89.25982546980231,89.25982546980231
568946.1417251454,2.2994926494609906,238.34306359565463,9.337998091255239,258.5491784911936,230.00000000559837,236.86018218246926
113427.05426133164,0.692691718134364,47.861675685790786,95.14181744470382,242.0479323136477,0.27710768863297985,0.3054774976850084
131003.84635310856,1.4880025229703262,92.09577769554127,67.9614035020194,228.0185846995801,58.11507594453159,58.11507594453159
490799.2469630833,2.2990525732790097,221.34259603765628,9.347720343444056,230.00000000559837,202.71353938619245,222.58905262309648
511041.18916882476,2.302585092994046,226.0622014333278,0.0,226.0622014333278,226.0622014333278,226.0622014333278
291651.8206593471,1.7823996200820558,136.28277248384947,102.91835594319429,230.00000000559837,12.48840035288952,196.43706170227154
