1,2,4,6
0.7602270997969897,58.6281452324972,251.52394598021004,13.044416267841484
2.3025850929940455,226.57253605951445,226.57253605951448,226.57253605951448
2.2994807235600145,232.54887544495926,259.32226518407236,230.00000000559837
2.3025850929940455,252.02146665254523,252.02146665254523,252.02146665254523
2.2766923657068734,258.1094523973817,299.79389981552515,254.00110924574403
2.292994091530441,233.55382348530006,252.3279922816502,237.41372810926975
0.7257120806205943,51.929506583944786,230.00000000559837,7.411883228531385
2.3022147954350323,231.03331656653017,240.4094739241133,230.00000000559837
0.7432202077325532,55.580522208935236,242.26614165811884,10.136787257748326
2.2920760949664167,233.82495603531007,280.84852101637904,230.00000000559837
2.2824031842518258,236.6698000562918,264.85118063646564,242.5534696328105
2.2814457002038866,235.0021371692173,263.53734177029287,240.98212534526957
2.296127775746205,238.80274627348973,260.68307883238276,230.00000000559837
0.8266082595201594,59.62696381484655,230.00000000559837,17.033704767158596
2.3015255676331337,234.83917663629646,246.40951531431472,233.9977813803814
2.1574912071540893,297.50281812223,398.7570452971775,230.00000000559837
2.301321705192314,235.2901344877357,247.9620450120243,234.36741248246682
2.3003591340954803,231.47602697350771,248.62768006060284,230.00000000559837
1.4359382433330459,90.20977708509945,230.00000000559837,55.26222135497472
2.2963998821525107,243.68801859149715,259.42841998381266,246.71082340493612
2.302585092994046,212.95097840568616,212.95097840568616,212.95097840568616
0.7760765356199518,56.23413687504078,230.00000000559837,12.792671092401365
0.6909903237983962,49.955216304499935,256.59831716850283,0.4341139826899081
2.3021487911611693,226.9427808539113,230.00000000559837,227.43353014613638
2.302585092994046,226.29265495763448,226.29265495763445,226.29265495763445
2.294388524907598,236.90805283808783,254.1915439191728,240.62435835822313
0.7878848072640288,56.36641012793126,227.12655688471628,13.676373438735002
2.2249927405818224,192.8271144166462,264.36788986083593,186.47842165700115
1.4243273709034285,88.58162710190776,227.33246784516777,53.89391691609277
2.26475837601825,322.1165806514026,345.5065298314298,345.5065298314298
2.2905395196083105,245.55130528963633,264.68482336781665,245.55130528963633
1.3551099863618774,96.24945405482465,258.0289072323765,43.21195800333982
1.8072876876271586,142.03103983294687,230.00000000559837,221.79091221568186
0.693863077893719,45.64737703888176,224.7821226009582,0.86369064836265
2.2919896063303344,233.30679055400543,278.0599746435861,230.00000000559837
2.2861639219325256,233.51592782298522,258.2836695761905,238.6651208686418
0.711524562712538,49.232297293307965,225.2245469228912,5.234234885912165
2.302150381739964,231.10858287615034,241.26514986642533,230.00000000559837
2.262346047037223,279.7990814549932,312.9984690879231,312.9984690879231
2.2954600804974516,257.07479900165083,264.8884378039726,264.8884378039726
0.7230486106919547,55.443935560133205,253.61399633811666,8.405382608619338
2.3010231978559212,235.89087997938168,250.0351891838844,234.85920132554176
1.9944230344282283,128.09965930744815,230.00000000559837,102.62457413291061
1.8257312133175183,144.28424874534738,226.19482422083647,226.19482422083647
2.2873071260527036,238.70896099122857,263.04594635215267,243.72994067360162
2.256030000020892,280.08826561471346,315.9471166853576,315.9471166853576
2.2224210826210244,240.82770243813087,372.8499815661454,230.00000000559837
2.3025850929940455,240.96634075426908,240.9663407542691,240.9663407542691
2.279579213907292,289.2175397010742,305.33506310846536,305.33506310846536
2.2955857006440104,261.5056190826028,269.3820238518539,269.3820238518539
2.2278059133614647,369.82200811141655,456.85750312228055,376.60677110628376
2.3018628442969704,228.57354560930335,230.30710011693893,230.00000000559837
