0,1,2,3,4,5
533066.9085017841,2.3023493569639437,230.86893660871996,2.494986841096332,238.32167020581315,229.7335649202425
567502.0270480979,2.2679511614389227,236.27074390151242,30.43580590416019,318.7644841579887,192.43512080667392
546843.7150972711,2.301925592094638,233.80849498934793,4.237827337582952,242.87402069541187,230.00000000559837
519450.43257286097,2.2768095358375935,226.43147938530242,25.958204881491017,261.63880061215,191.53877693398235
1584943.809635773,2.2323573691849985,390.2659870949579,78.65647004776845,454.07128435501585,235.57723103444386
513234.05108237284,2.302585092994046,226.54669520484578,2.842170943040401e-14,226.54669520484575,226.54669520484575
278701.2158409201,2.1547058661245218,161.09946320548676,43.78452396676279,251.48374474464364,117.50543602685867
495578.8233951407,2.2999120442317786,222.46611390856464,8.167649719203864,230.00000000559837,206.0098683870141
228896.80786096666,1.90973130185143,136.60781432432458,65.02296403292854,259.60284701231245,78.29187609713937
463781.93869120686,2.3025850929940455,215.35597012648776,0.0,215.35597012648776,215.35597012648776
553395.0166775462,2.270207557239964,233.28307135624405,30.306934624804445,268.9500678666689,184.30352348566956
509926.13617332664,2.3025850929940455,225.81544149444844,0.0,225.81544149444844,225.81544149444844
514171.8369912902,2.302585092994046,226.7535748320829,0.0,226.7535748320829,226.7535748320829
103376.8850194493,0.6992229516221226,47.724032251620585,89.77808890587505,227.2802100633707,2.834987798683056
116542.32036487153,0.8664031978864444,64.1263398234426,86.84494560615207,241.55758350503703,19.329679629857324
561987.0326163912,2.3004315612698907,236.93592954501665,7.750390459715196,253.65406075983276,230.00000000559837
1020528.3683034198,2.243385786570339,314.35379657346834,56.87290576529778,351.58585309654944,227.47899801961256
277424.5550768754,1.8506329847760985,143.61336726675088,84.3662032450961,227.3530067643692,52.61669577244873
575531.5321547168,2.2880094509940125,239.00821011830982,20.69368772146557,262.7472311677715,200.50617566059253
107993.62481443903,0.8205593230592395,59.24726329370516,85.37636835594661,230.00000000559837,16.55907911573185
551536.4004875362,2.2975632979021943,234.5558210283085,11.71353364658767,251.42220370456187,225.41942605617933
214073.69153228204,1.5221110188944154,105.49633662802016,101.37993939283874,226.1385119141132,11.225422131233755
143286.94418977795,1.1623051841701335,84.74712542779857,84.53767888168431,263.6937053684503,35.6826472709949
577868.5521008649,2.298079625107668,240.12091751068374,11.349016869928024,264.7655295234809,230.00000000559837
1261092.9384324716,2.2302515862678387,348.60125527161574,67.7233982187909,454.9645726130279,243.223369587356
