0,1,2,3,4,5,7
637315.9459355614,2.298805312163235,252.20687591565576,11.103437955028689,257.7585948931701,230.00000000559837,27.758594887571718
525541.2750350955,2.3025850929940455,229.24687021529772,0.0,229.24687021529772,229.24687021529772,0.0
141620.4026460104,1.231656415734909,86.87349470638911,81.33287270286242,257.75171903525325,38.80885486228245,218.9428641729708
1189973.8928056033,2.256194333581172,340.50621627513357,55.253108134767594,368.13277034251735,230.00000000559837,138.13277033691898
374640.7371005039,2.288075481941819,192.8790523540088,16.17853123957539,225.23611483315958,184.7897867342211,40.446328098938466
146367.50216477923,1.3939014606763762,93.87239303262587,76.31987973527042,252.19725050810825,44.25090554433718,207.94634496377108
707849.8780398648,2.294019614228267,265.46295870435307,17.731479349377366,274.3286983790418,230.00000000559837,44.328698373443416
203567.2684662309,1.4515800216306152,102.43546895509132,99.31616961287628,248.14377283705025,20.180317147968665,227.96345568908157
601663.5060226874,2.2965492982296922,244.91360419047965,13.552751923422441,260.84932752581767,218.53029932106787,42.3190282047498
595269.6031845754,2.298377945332674,243.72198651739086,11.24960472524673,256.6760697950072,221.139186359162,35.5368834358452
532767.0200946631,2.3024828070922667,230.81158590046707,1.6473686829680343,234.98136403005145,229.41960249381643,5.561761536235025
512500.9411377175,2.3019619918394234,226.34943672953676,4.003324367719834,230.00000000559837,218.0512988080069,11.948701197591475
554739.948299229,2.2755039679559887,233.89987639397782,27.65578877567604,266.75299481334895,193.0801170307159,73.67287778263304
107172.24914528415,0.7794196098228334,56.477591862358246,86.76120407162006,230.00000000559837,13.096989826548219,216.90301017905014
109886.47236874276,0.9036033990734673,64.08086804132674,82.9595659821358,230.00000000559837,22.601085050258853,207.3989149553395
741577.0452960446,2.2829488555885815,270.930862526935,27.462196926238413,288.83629851185043,225.96435752403733,62.871940987813105
538206.9063934858,2.2993852196375175,231.8107948780655,9.189451417142758,256.40153388733904,218.08822763943178,38.31330624790726
508849.2570937155,2.3016463005533523,225.5236847352438,4.898298971062022,230.00000000559837,215.42176058385394,14.578239421744428
