0,3,6
569355.8002453144,22.97656092826424,243.0870154913968
499269.0443208014,7.256734391954691,224.33228661542148
516959.9376472122,2.914423967457669,227.77682178087966
1376171.7640614547,67.39709934754833,398.4927483744692
528812.7272848415,4.99688438000688,230.00000000559837
513784.67083792476,3.689365244357449,227.1754507793762
530654.7870970123,0.0,230.35945543802023
511488.4213766656,0.0,226.16109775482292
855112.8909700311,68.85563096853855,230.00000000559837
119512.72134058672,92.53030293160157,12.7735287912834
105832.29024678362,83.2189647067955,18.87053862714992
518388.21968479536,2.842170943040401e-14,227.68140452939835
109111.42403011218,83.86191174397908,20.345220645650702
558617.3677040228,6.9756251367956175,235.15116417223362
135026.30907036274,88.89327442810553,32.404002601500565
370891.2359271224,62.251159687078946,198.0915960018642
722988.5629046636,17.226350780085053,275.95392106922
107172.24914528415,86.76120407162006,13.096989826548219
588289.6793681217,15.172726407887028,245.7420299284558
541019.0220479383,31.406978490807624,233.7282806210979
530116.1439449111,0.7241205453427412,230.00000000559837
133998.96302264405,94.59357671144672,20.076358852407374
391171.09501202364,41.46296598316926,194.80072866565683
392980.84152525745,65.5538032865301,230.00000000559837
838198.6606265623,29.02881149497497,302.5720287430358
293036.07122340525,98.58239276186202,196.67280100044366
961072.4619380169,60.46762702110775,353.429026804467
553962.4423728792,5.898885490595524,234.36741248246682
294418.473839966,38.38972782068883,156.27048620191323
508317.54821958084,5.0288295994883,226.12363951378296
702596.3735307636,18.889836466015037,273.83631641260706
545537.7153319838,3.9312149374845227,232.92587432021168
977841.4132975242,41.42998403494379,330.6628872395829
800120.8661619901,31.89293254039517,279.590553680495
154071.82061138708,78.382145497905,60.94918470326363
574443.6824289414,10.580328244559748,237.75393769167644
503280.22130558686,6.26778479452346,225.13467424887324
515369.5035767758,0.0,227.01751112563448
532582.7602444859,1.9782825925918708,230.00000000559837
104161.346363356,85.01782414226535,13.954387641604987
328502.6306869024,25.261310970800924,166.84672257859606
578559.4157366089,11.503588953846451,238.41622968190626
567158.931219728,23.741792819713204,242.75100788535386
547093.3077528011,4.29635898673663,233.19437381864407
846517.2049689261,31.988742875139714,305.18019547837724
536906.1339111722,4.198059903959567,230.02189936890858
370271.68886951945,75.44066106299174,226.4069270644527
105899.22911080877,90.59124803217301,3.521879925165842
586736.8122560494,15.924125124837202,245.5683912060831
453800.1486797044,0.0,213.02585492838762
504291.18925141427,6.018826159095019,225.33477037703403
503850.8275141137,0.0,224.4662173945366
985871.5199740272,50.58995286969073,294.5668568531254
539483.1315703513,18.6955087589623,236.0680491040219
555985.1636064048,6.200537436928332,234.8863115361334
115036.52432421762,91.7763511454032,9.90174536957307
584455.0068093428,37.814714099675534,230.00000000559837
1406940.028187064,69.3158410166707,403.28960254727514
515574.7297671185,0.0,227.0627071465322
217372.2497018525,57.33441626017932,98.3719004365051
