0,1,2,4,5,6
566417.9628465316,2.299850940147911,237.83398208808734,256.77542959082183,230.00000000559837,236.44554891055668
318506.7037389915,2.262308368655162,176.76417397656778,225.96161993795187,164.46481248622177,164.46481248622177
448652.32884075854,2.3025850929940455,211.81414703479055,211.81414703479052,211.81414703479052,211.81414703479052
104780.78236888787,0.8681274620968606,60.87685708462802,225.4622332076185,19.730513053880408,19.730513053880408
266502.5292595577,1.68932498991696,124.32321695242786,248.57506933700057,4.972337389402653,146.9409887539572
730412.1954213823,2.1768498533017557,262.3852276179494,391.92613806735346,230.00000000559837,230.00000000559837
743949.6394766642,2.288667145644717,271.7568815888318,283.4097917058379,225.14524112080713,283.4097917058379
105847.12413665937,0.6976451475765988,47.94163089310489,230.00000000559837,2.427038614981523,2.427038614981523
124806.38045167435,0.8147221326537376,63.36376673831758,255.2211224285952,14.507592174725145,18.812903439478593
627200.0613067872,2.2993897023609815,250.23517058672405,255.29396323200552,230.00000000559837,255.29396323200552
530116.1439449111,2.302565255392219,230.24137344084562,232.41373507687373,229.9999992867954,230.00000000559837
678703.5518819228,2.296122009737362,260.0847592674948,267.6059490829689,230.00000000559837,267.6059490829689
569438.6591845438,2.2730084986201446,236.98858322450755,317.8658389047627,207.0424036981789,230.00000000559837
559015.017662384,2.3007860876680524,236.32933719154448,251.55165571346768,230.00000000559837,235.21771452454738
443510.3757851033,2.302585092994046,210.5968603244368,210.59686032443676,210.59686032443676,210.59686032443676
104593.82775431302,0.7475171261508194,53.471331711173,227.8295774062362,9.881770287407186,9.881770287407186
464313.6019006542,2.276703838999498,213.99070582281382,230.7768116743273,155.20045445480912,230.00000000559837
528322.5205654416,2.278517383365022,228.45883904722876,263.80839514027195,193.11359489637556,229.37024950453642
543684.3604197904,2.268413725789109,231.14717393039956,271.2707324313134,188.80410358841343,235.7942779871665
564233.7749911301,2.272391769768819,235.83425548770362,312.72942029669633,194.88299450793065,230.00000000559837
1312012.1530075343,2.2303526971134935,355.4218666087522,445.7064756655441,240.1739672830496,349.419227168866
505961.3135918768,2.301348345923061,224.86592278165926,230.00000000559837,213.35101062855207,225.6635271478053
116865.14549581952,1.2658788031485697,80.15757227701427,225.22690957800543,43.890237951766466,43.890237951766466
186133.94017873888,1.7132964257345837,115.73078419249423,226.09149165737884,68.43333813611511,68.43333813611511
517122.6544467876,2.302585092994046,227.4033101005321,227.40331010053208,227.40331010053208,227.40331010053208
1118427.222376836,2.240153294096878,329.2109221026874,426.7192657773968,243.5919503414702,316.2325215483495
914158.6515281602,2.2094185546283507,295.00592782956437,379.9185573944894,193.56035266413062,296.5994242769342
440726.0263591623,2.212154060842458,204.27955043481452,230.00000000559837,107.77610545450668,230.00000000559837
510385.6282803176,2.302585092994046,225.91715921556678,225.91715921556678,225.91715921556678,225.91715921556678
397724.04665859306,2.1384076752220813,189.6831204620732,230.00000000559837,95.61040152718112,230.00000000559837
518395.71329079225,2.3025850929940455,227.68305015762422,227.68305015762422,227.68305015762422,227.68305015762422
106815.7298355371,0.7600634822068665,55.01434337326443,230.00000000559837,11.26792921518093,11.26792921518093
549766.7586972335,2.3016996189739474,234.4193891475482,244.96730896217673,230.00000000559837,233.65332281346332
102246.61978393125,0.794042414322647,56.0946277157242,224.35697905823258,14.029039880097095,14.029039880097095
545116.7276859349,2.301658366763,233.423721343007,245.12694880348675,230.00000000559837,230.00000000559837
510615.18073033734,2.3025850929940455,225.9679580671422,225.9679580671422,225.9679580671422,225.9679580671422
539881.9074256406,2.265286193266913,230.159655909502,274.28498840349147,186.12102670367562,232.09591686933263
534648.9487992143,2.2717974306837263,229.40659741707978,264.4369236846516,187.48946855358955,235.6003541899126
508010.36255234515,2.3025850929940455,225.39085219953918,225.39085219953918,225.39085219953918,225.39085219953918
538759.0831628586,2.2997169479279593,231.94921465937628,256.34499336535873,220.73044716923746,230.00000000559837
