0,3,6
343574.62292933883,45.68823103043751,144.41116167201912
564597.4477149389,11.223318318174126,230.00000000559837
504987.8344473645,5.8473543047654655,225.47217211436498
556081.2859932336,6.3899274779695805,234.7252487265551
126164.73679846815,93.23429530992954,17.34836830604059
508743.06431841705,0.0,225.55333389653478
526178.5321985927,21.08754753670648,232.75075159671292
571876.9738426247,20.219932673977013,230.00000000559837
779026.1623709792,24.03673231695592,290.09183079798817
1143651.7762992699,52.07302150380941,360.1825537651219
322460.05837635905,24.902642619995312,165.38530098185961
495561.35269907786,8.171963564040595,223.57782337912744
291381.09412682214,59.669739947957616,139.3726135314835
566204.2034172531,13.676044996468564,230.00000000559837
128674.09579215203,94.79482233147101,15.965040474497115
108845.68419947282,84.19527810543569,19.51180474200919
335441.47036112036,115.31990343589318,230.47278949644215
977623.5549285682,40.04723055739168,330.11807639907755
1099988.9859728003,79.11808018465507,320.67801710655016
121447.07873383551,91.75630479955805,16.32366369577275
492428.92703082465,8.945425536290298,222.9300626888297
514939.4563074411,0.0,226.92277459687494
821244.3857220623,65.07330180438443,225.9554993194771
584099.6949993926,17.138938226226838,245.23460680128008
295920.463595371,43.394026253109956,158.1605109671275
1427006.3317224754,73.99247066901364,382.2245754831415
116871.70489305505,94.58637974848205,5.332388768780326
103332.46232567713,87.1694023576661,8.710055013112528
569438.6591845438,27.93344482327639,230.00000000559837
533066.9085017841,2.494986841096332,230.00000000559837
534429.9855731424,3.479908167664711,230.00000000559837
686333.3982013168,15.752809538502207,269.3820238518539
565641.61824789,8.586216992889653,236.31775555361915
528112.0220238757,1.4717220934009168,230.00000000559837
213815.04040818926,103.26368503410012,19.213885594747516
351414.0902637279,101.42278156034092,226.1316619039935
453481.1920393901,0.0,212.95097840568616
550844.3671316677,5.173460304556009,233.8374389686319
464782.81853098085,2.842170943040401e-14,215.58822289980984
164767.78345621194,66.57390945368289,81.11964260443685
719478.6690605048,21.50124963118543,278.11846725433463
344454.51540627267,96.9942122580107,230.00000000559837
105818.87660222038,91.38556372287617,1.5360906984079916
297286.0255539365,28.607382522843704,155.72636555379347
681960.5216555683,29.388971420809824,255.09822080253383
690281.8192024445,49.3767378283411,225.8120028955989
105803.79473595305,91.72451022738099,0.6887244371459033
392980.84152525745,65.5538032865301,230.00000000559837
367325.2891793116,19.677764254972637,180.80558936816678
286366.4417327287,29.089208643630343,152.16011100969612
555587.4806424914,21.388803404327827,230.00000000559837
154207.51316944257,102.32280605400933,4.171595370501305
104917.29841547018,84.7069005977511,15.235357925203326
558298.5990383697,24.573470038587093,240.98212534526957
135026.30907036274,88.89327442810553,32.404002601500565
515369.5035767758,0.0,227.01751112563448
574259.8034806862,21.180628042261645,243.72538086526527
329437.63347007683,33.83019038595477,156.17647228254833
578926.0440813969,19.3465037629299,244.4572531828359
589809.0399805381,17.68499966257368,246.4685528639566
544772.1718626174,0.0,233.40355007210525
515161.2638655836,3.3531080253240875,227.4369935840669
577251.2864293037,11.210773146019731,238.20634777778153
578764.5645123371,25.136999335759324,245.29730702448865
188744.1881750315,51.27060320585136,101.82349199096997
585453.788882664,16.52397630198978,245.41176583033402
360922.59525687335,88.8010902580717,224.8318263719906
363278.6963092969,100.03827187671183,230.00000000559837
114355.78505421561,91.35854670693716,10.136787257748326
514773.9458446203,0.0,226.88630321035694
565566.4173286872,10.799394826506065,230.17157082401425
770297.3086325717,55.16349749792362,232.8685940812377
748206.9087112881,63.22725507467929,224.8110472600619
106353.6825877935,88.67229033148074,8.319274176896545
1150241.7403078063,52.52970215635889,361.3242553964956
538692.4701860303,8.035029779093538,230.00000000559837
582765.4939087019,7.572181906389311,242.97928738041549
558881.6632716524,26.42503964701958,241.16314743000612
