0,1,2,3,4
578897.6290960837,2.3025850929940455,240.60291542208788,0.0,240.60291542208788
435482.90837184456,2.168787774122729,199.67348612036412,60.65302777046847,230.00000000559837
598457.5654641255,2.300124038581319,244.48239888155172,8.608901412746256,254.65862679992398
146938.2922690579,1.718536226123132,104.69951090386061,61.088801292856964,226.87711348957455
507542.5423904597,2.3025850929940455,225.28704853818377,0.0,225.28704853818377
564597.4477149389,2.298065581604455,237.3473865401151,11.223318318174126,254.4912884539876
821244.3857220623,2.198078472653293,279.08762775243497,65.07330180438443,358.7858204018719
203567.2684662309,1.4515800216306152,102.43546895509132,99.31616961287628,248.14377283705025
391171.09501202364,2.2159930967371384,193.38544917620075,41.46296598316926,264.208517328762
565248.480424063,2.3000101145321907,237.59767904167467,8.496526138113975,255.95313839914468
571904.529279519,2.267959428336995,237.21975881775376,30.28595308717616,323.73503684363857
289800.22888771293,2.170519303095114,164.7967432740847,42.68555136140006,230.00000000559837
491587.4197200944,2.2992030898244753,221.52869201666257,9.153173515021757,230.00000000559837
571963.8313592223,2.2979669395026847,238.88420621393553,11.433247896383632,260.6741500695131
586137.4729249272,2.2937768540862313,241.55971408777586,16.206536407409242,259.6967449630154
534226.418071454,2.302150381739964,231.10858287615034,3.3859604432057284,241.26514986642533
109111.42403011218,0.871173132761224,62.27617651764022,83.86191174397908,230.00000000559837
506056.28276616463,2.301358832160955,224.8876198358987,5.584507244221046,230.00000000559837
533485.05904992,2.302205512953423,230.95129133272093,3.163374265028628,240.4003472402959
596971.0117448894,2.2992555919624085,244.12468513635244,10.011956929878057,255.83983835402938
539698.4040088163,2.264990172802741,230.10345663838498,31.972482605336,274.6390152889173
595705.1091917602,2.2963998821525107,243.68801859149715,13.662375859495976,259.42841998381266
123024.43139067963,0.7902789559660238,61.32445487105989,92.42161204953797,253.5287287300913
576377.6213176083,2.264697272187539,237.98082980773333,31.66838764104506,329.8254932917753
352337.41874610895,2.188208705978833,182.2251727017652,45.030304334112024,249.4214869300288
198698.35267519671,2.053762738610169,132.9001232305605,46.98289596035463,226.86591515126975
532072.6038239149,2.3025029220070845,230.66227363393455,1.4750947140417496,234.8482272591463
105308.61650637859,0.8294017891691579,59.00128302275173,83.96255267860195,226.92638837995563
657577.3418413668,2.2966334165026505,256.03931195260856,14.198764698786045,263.13869430200157
555754.588895833,2.3011415930067116,235.6598996375279,6.3143164644774155,249.23743960988938
569438.6591845438,2.2730084986201446,236.98858322450755,27.93344482327639,317.8658389047627
751099.7482984682,2.2103549326059415,267.5963032911028,59.17933165204678,346.6310264656583
499513.9107972468,2.300524866431115,223.38219283261714,7.196318851754673,230.00000000559837
464740.6686902287,2.294460190180061,215.1357643038852,13.80832308450289,226.98684279049965
495551.5022478171,2.299907492176133,222.45972551826517,8.1743958259814,230.00000000559837
513372.3633412204,2.3020274220194943,226.54551640045102,3.7901626581216536,230.00000000559837
935646.5948807386,2.2541189678884206,302.2101082812833,47.26214066976725,377.3271005910122
555587.4806424914,2.2852502234438554,234.73659099761193,21.388803404327827,294.4375585771725
518395.71329079225,2.3025850929940455,227.68305015762422,0.0,227.68305015762422
860259.9327931488,2.163486915771298,283.39852135107077,75.57295399375076,398.06710333733116
107993.62481443903,0.8205593230592395,59.24726329370516,85.37636835594661,230.00000000559837
